"ObjectApiName","FieldApiName","Label","Type","IsCustom","IsNillable","IsCalculated","Length","Precision","Scale","ReferenceTo"
"Relation_Plan2Requirements__c","FunctionRequirements__c","機能要件","reference","True","False","False","18","0","0","FunctionRequirements__c"
"Relation_Plan2Requirements__c","Id","カスタムオブジェクト ID","id","False","False","False","18","0","0",""
"Relation_Plan2Requirements__c","IsDeleted","削除","boolean","False","False","False","0","0","0",""
"Relation_Plan2Requirements__c","LastModifiedById","最終更新者 ID","reference","False","False","False","18","0","0","User"
"Relation_Plan2Requirements__c","LastModifiedDate","最終更新日","datetime","False","False","False","0","0","0",""
"Relation_Plan2Requirements__c","Name","RelationID","string","False","False","False","80","0","0",""
"Relation_Plan2Requirements__c","SystemModstamp","System Modstamp","datetime","False","False","False","0","0","0",""
"Relation_Plan2Requirements__c","TechActionPlan__c","対応施策","reference","True","False","False","18","0","0","TechActionPlan__c"
"Relation_Plan2Tag__c","CreatedById","作成者 ID","reference","False","False","False","18","0","0","User"
"Relation_Plan2Tag__c","CreatedDate","作成日","datetime","False","False","False","0","0","0",""
"Relation_Plan2Tag__c","Id","カスタムオブジェクト ID","id","False","False","False","18","0","0",""
"Relation_Plan2Tag__c","IsDeleted","削除","boolean","False","False","False","0","0","0",""
"Relation_Plan2Tag__c","LastModifiedById","最終更新者 ID","reference","False","False","False","18","0","0","User"
"Relation_Plan2Tag__c","LastModifiedDate","最終更新日","datetime","False","False","False","0","0","0",""
"Relation_Plan2Tag__c","Name","RelationID","string","False","False","False","80","0","0",""
"Relation_Plan2Tag__c","SystemModstamp","System Modstamp","datetime","False","False","False","0","0","0",""
"Relation_Plan2Tag__c","Tag__c","タグ","reference","True","False","False","18","0","0","Tag__c"
"Relation_Plan2Tag__c","TechActionPlan__c","対応施策","reference","True","False","False","18","0","0","TechActionPlan__c"
"Relation_Requirements2DesignDiagram__c","CreatedById","作成者 ID","reference","False","False","False","18","0","0","User"
"Relation_Requirements2DesignDiagram__c","CreatedDate","作成日","datetime","False","False","False","0","0","0",""
"Relation_Requirements2DesignDiagram__c","DesignDiagram__c","設計チャート","reference","True","False","False","18","0","0","DesignDiagram__c"
"Relation_Requirements2DesignDiagram__c","FunctionRequirement__c","機能要件","reference","True","False","False","18","0","0","FunctionRequirements__c"
"Relation_Requirements2DesignDiagram__c","Id","カスタムオブジェクト ID","id","False","False","False","18","0","0",""
"Relation_Requirements2DesignDiagram__c","IsDeleted","削除","boolean","False","False","False","0","0","0",""
"Relation_Requirements2DesignDiagram__c","LastModifiedById","最終更新者 ID","reference","False","False","False","18","0","0","User"
"Relation_Requirements2DesignDiagram__c","LastModifiedDate","最終更新日","datetime","False","False","False","0","0","0",""
"Relation_Requirements2DesignDiagram__c","Name","RelationID","string","False","False","False","80","0","0",""
"Relation_Requirements2DesignDiagram__c","SystemModstamp","System Modstamp","datetime","False","False","False","0","0","0",""
"Relation_Requirements2Dev__c","CreatedById","作成者 ID","reference","False","False","False","18","0","0","User"
"Relation_Requirements2Dev__c","CreatedDate","作成日","datetime","False","False","False","0","0","0",""
"Relation_Requirements2Dev__c","Dev_Ticket__c","開発チケット","reference","True","False","False","18","0","0","Dev_Ticket__c"
"Relation_Requirements2Dev__c","FunctionRequirements__c","機能要件","reference","True","False","False","18","0","0","FunctionRequirements__c"
"Relation_Requirements2Dev__c","Id","カスタムオブジェクト ID","id","False","False","False","18","0","0",""
"Relation_Requirements2Dev__c","IsDeleted","削除","boolean","False","False","False","0","0","0",""
"Relation_Requirements2Dev__c","LastModifiedById","最終更新者 ID","reference","False","False","False","18","0","0","User"
"Relation_Requirements2Dev__c","LastModifiedDate","最終更新日","datetime","False","False","False","0","0","0",""
"Relation_Requirements2Dev__c","Name","Relation_Requirements2Dev名","string","False","False","False","80","0","0",""
"Relation_Requirements2Dev__c","SystemModstamp","System Modstamp","datetime","False","False","False","0","0","0",""
"Relation_Requirements2ObjectReq__c","CreatedById","作成者 ID","reference","False","False","False","18","0","0","User"
"Relation_Requirements2ObjectReq__c","CreatedDate","作成日","datetime","False","False","False","0","0","0",""
"Relation_Requirements2ObjectReq__c","FunctionRequirement__c","機能要件","reference","True","False","False","18","0","0","FunctionRequirements__c"
"Relation_Requirements2ObjectReq__c","Id","カスタムオブジェクト ID","id","False","False","False","18","0","0",""
"Relation_Requirements2ObjectReq__c","IsDeleted","削除","boolean","False","False","False","0","0","0",""
"Relation_Requirements2ObjectReq__c","LastModifiedById","最終更新者 ID","reference","False","False","False","18","0","0","User"
"Relation_Requirements2ObjectReq__c","LastModifiedDate","最終更新日","datetime","False","False","False","0","0","0",""
"Relation_Requirements2ObjectReq__c","Name","RelationID","string","False","False","False","80","0","0",""
"Relation_Requirements2ObjectReq__c","ObjectRequirement__c","オブジェクト定義","reference","True","False","False","18","0","0","ObjectRequirement__c"
"Relation_Requirements2ObjectReq__c","SystemModstamp","System Modstamp","datetime","False","False","False","0","0","0",""
"Relation_Requirements2PermissionReq__c","CreatedById","作成者 ID","reference","False","False","False","18","0","0","User"
"Relation_Requirements2PermissionReq__c","CreatedDate","作成日","datetime","False","False","False","0","0","0",""
"Relation_Requirements2PermissionReq__c","FunctionRequirement__c","機能要件","reference","True","False","False","18","0","0","FunctionRequirements__c"
"Relation_Requirements2PermissionReq__c","Id","カスタムオブジェクト ID","id","False","False","False","18","0","0",""
"Relation_Requirements2PermissionReq__c","IsDeleted","削除","boolean","False","False","False","0","0","0",""
"Relation_Requirements2PermissionReq__c","LastModifiedById","最終更新者 ID","reference","False","False","False","18","0","0","User"
"Relation_Requirements2PermissionReq__c","LastModifiedDate","最終更新日","datetime","False","False","False","0","0","0",""
"Relation_Requirements2PermissionReq__c","Name","RelationID","string","False","False","False","80","0","0",""
"Relation_Requirements2PermissionReq__c","PermissionRequirement__c","権限定義","reference","True","False","False","18","0","0","PermissionRequirement__c"
"Relation_Requirements2PermissionReq__c","SystemModstamp","System Modstamp","datetime","False","False","False","0","0","0",""
"Relation_Requirements2ReportReq__c","CreatedById","作成者 ID","reference","False","False","False","18","0","0","User"
"Relation_Requirements2ReportReq__c","CreatedDate","作成日","datetime","False","False","False","0","0","0",""
"Relation_Requirements2ReportReq__c","FunctionRequirement__c","機能要件","reference","True","False","False","18","0","0","FunctionRequirements__c"
"Relation_Requirements2ReportReq__c","Id","カスタムオブジェクト ID","id","False","False","False","18","0","0",""
"Relation_Requirements2ReportReq__c","IsDeleted","削除","boolean","False","False","False","0","0","0",""
"Relation_Requirements2ReportReq__c","LastModifiedById","最終更新者 ID","reference","False","False","False","18","0","0","User"
"Relation_Requirements2ReportReq__c","LastModifiedDate","最終更新日","datetime","False","False","False","0","0","0",""
"Relation_Requirements2ReportReq__c","Name","RelationID","string","False","False","False","80","0","0",""
"Relation_Requirements2ReportReq__c","ReportRequirement__c","レポート定義","reference","True","False","False","18","0","0","ReportRequirement__c"
"Relation_Requirements2ReportReq__c","SystemModstamp","System Modstamp","datetime","False","False","False","0","0","0",""
"Relation_Requirements2Tag__c","CreatedById","作成者 ID","reference","False","False","False","18","0","0","User"
"Relation_Requirements2Tag__c","CreatedDate","作成日","datetime","False","False","False","0","0","0",""
"Relation_Requirements2Tag__c","FunctionRequirement__c","機能要件","reference","True","False","False","18","0","0","FunctionRequirements__c"
"Relation_Requirements2Tag__c","Id","カスタムオブジェクト ID","id","False","False","False","18","0","0",""
"Relation_Requirements2Tag__c","IsDeleted","削除","boolean","False","False","False","0","0","0",""
"Relation_Requirements2Tag__c","LastModifiedById","最終更新者 ID","reference","False","False","False","18","0","0","User"
"Relation_Requirements2Tag__c","LastModifiedDate","最終更新日","datetime","False","False","False","0","0","0",""
"Relation_Requirements2Tag__c","Name","RelationID","string","False","False","False","80","0","0",""
"Relation_Requirements2Tag__c","SystemModstamp","System Modstamp","datetime","False","False","False","0","0","0",""
"Relation_Requirements2Tag__c","Tag__c","タグ","reference","True","False","False","18","0","0","Tag__c"
"Relation_Requirements2Testcase__c","CreatedById","作成者 ID","reference","False","False","False","18","0","0","User"
"Relation_Requirements2Testcase__c","CreatedDate","作成日","datetime","False","False","False","0","0","0",""
"Relation_Requirements2Testcase__c","FunctionRequirement__c","機能要件","reference","True","False","False","18","0","0","FunctionRequirements__c"
"Relation_Requirements2Testcase__c","Id","カスタムオブジェクト ID","id","False","False","False","18","0","0",""
"Relation_Requirements2Testcase__c","IsDeleted","削除","boolean","False","False","False","0","0","0",""
"Relation_Requirements2Testcase__c","LastModifiedById","最終更新者 ID","reference","False","False","False","18","0","0","User"
"Relation_Requirements2Testcase__c","LastModifiedDate","最終更新日","datetime","False","False","False","0","0","0",""
"Relation_Requirements2Testcase__c","Name","RelationID","string","False","False","False","80","0","0",""
"Relation_Requirements2Testcase__c","SystemModstamp","System Modstamp","datetime","False","False","False","0","0","0",""
"Relation_Requirements2Testcase__c","Testcase__c","テストケース","reference","True","False","False","18","0","0","Testcase__c"
"Relation_Service2Tag__c","CreatedById","作成者 ID","reference","False","False","False","18","0","0","User"
"Relation_Service2Tag__c","CreatedDate","作成日","datetime","False","False","False","0","0","0",""
"Relation_Service2Tag__c","Dev_Service__c","ユーザサポート","reference","True","False","False","18","0","0","Dev_Service__c"
"Relation_Service2Tag__c","Id","カスタムオブジェクト ID","id","False","False","False","18","0","0",""
"Relation_Service2Tag__c","IsDeleted","削除","boolean","False","False","False","0","0","0",""
"Relation_Service2Tag__c","LastModifiedById","最終更新者 ID","reference","False","False","False","18","0","0","User"
"Relation_Service2Tag__c","LastModifiedDate","最終更新日","datetime","False","False","False","0","0","0",""
"Relation_Service2Tag__c","Name","Name","string","False","False","False","80","0","0",""
"Relation_Service2Tag__c","SystemModstamp","System Modstamp","datetime","False","False","False","0","0","0",""
"Relation_Service2Tag__c","Tag__c","タグ","reference","True","False","False","18","0","0","Tag__c"
"Relation_Support2Issue__c","CreatedById","作成者 ID","reference","False","False","False","18","0","0","User"
"Relation_Support2Issue__c","CreatedDate","作成日","datetime","False","False","False","0","0","0",""
"Relation_Support2Issue__c","Dev_Service__c","ユーザサポート","reference","True","False","False","18","0","0","Dev_Service__c"
"Relation_Support2Issue__c","Id","カスタムオブジェクト ID","id","False","False","False","18","0","0",""
"Relation_Support2Issue__c","IsDeleted","削除","boolean","False","False","False","0","0","0",""
"Relation_Support2Issue__c","Issue__c","課題・要望","reference","True","False","False","18","0","0","Issue__c"
"Relation_Support2Issue__c","LastModifiedById","最終更新者 ID","reference","False","False","False","18","0","0","User"
"Relation_Support2Issue__c","LastModifiedDate","最終更新日","datetime","False","False","False","0","0","0",""
"Relation_Support2Issue__c","Name","RelationID","string","False","False","False","80","0","0",""
"Relation_Support2Issue__c","SystemModstamp","System Modstamp","datetime","False","False","False","0","0","0",""
"Relation_testCase2suite__c","CreatedById","作成者 ID","reference","False","False","False","18","0","0","User"
"Relation_testCase2suite__c","CreatedDate","作成日","datetime","False","False","False","0","0","0",""
"Relation_testCase2suite__c","Id","カスタムオブジェクト ID","id","False","False","False","18","0","0",""
"Relation_testCase2suite__c","IsDeleted","削除","boolean","False","False","False","0","0","0",""
"Relation_testCase2suite__c","LastModifiedById","最終更新者 ID","reference","False","False","False","18","0","0","User"
"Relation_testCase2suite__c","LastModifiedDate","最終更新日","datetime","False","False","False","0","0","0",""
"Relation_testCase2suite__c","Name","RelationId","string","False","False","False","80","0","0",""
"Relation_testCase2suite__c","SystemModstamp","System Modstamp","datetime","False","False","False","0","0","0",""
"Relation_testCase2suite__c","TestCase__c","テストケース","reference","True","False","False","18","0","0","Testcase__c"
"Relation_testCase2suite__c","TestSuite__c","テストスイート","reference","True","False","False","18","0","0","TestSuite__c"
"ReportRequirement__c","chart__c","グラフの指定","string","True","True","False","150","0","0",""
"ReportRequirement__c","CreatedById","作成者 ID","reference","False","False","False","18","0","0","User"
"ReportRequirement__c","CreatedDate","作成日","datetime","False","False","False","0","0","0",""
"ReportRequirement__c","createReportType__c","レポートタイプの作成","boolean","True","False","False","0","0","0",""
"ReportRequirement__c","Id","カスタムオブジェクト ID","id","False","False","False","18","0","0",""
"ReportRequirement__c","IsDeleted","削除","boolean","False","False","False","0","0","0",""
"ReportRequirement__c","LastActivityDate","最終活動日","date","False","True","False","0","0","0",""
"ReportRequirement__c","LastModifiedById","最終更新者 ID","reference","False","False","False","18","0","0","User"
"ReportRequirement__c","LastModifiedDate","最終更新日","datetime","False","False","False","0","0","0",""
"ReportRequirement__c","LastReferencedDate","最終参照日","datetime","False","True","False","0","0","0",""
"ReportRequirement__c","LastViewedDate","最終閲覧日","datetime","False","True","False","0","0","0",""
"ReportRequirement__c","Name","レポート名","string","False","True","False","80","0","0",""
"ReportRequirement__c","outline__c","アウトライン","textarea","True","True","False","32768","0","0",""
"ReportRequirement__c","OwnerId","所有者 ID","reference","False","False","False","18","0","0","Group;User"
"ReportRequirement__c","ref_object__c","関連オブジェクト","multipicklist","True","True","False","4099","4","0",""
"ReportRequirement__c","reportID__c","レポートID","string","True","True","False","150","0","0",""
"ReportRequirement__c","searchLogic__c","検索条件","textarea","True","True","False","32768","0","0",""
"ReportRequirement__c","SystemModstamp","System Modstamp","datetime","False","False","False","0","0","0",""
"ReportRequirement__c","targetObject__c","対象オブジェクト","picklist","True","True","False","255","0","0",""
"ScorecardMetric","Category","カテゴリ","picklist","False","True","False","40","0","0",""
"ScorecardMetric","CreatedById","作成者 ID","reference","False","False","False","18","0","0","User"
"ScorecardMetric","CreatedDate","作成日","datetime","False","False","False","0","0","0",""
"ScorecardMetric","Description","説明","textarea","False","True","False","255","0","0",""
"ScorecardMetric","Id","スコアカードメトリクス ID","id","False","False","False","18","0","0",""
"ScorecardMetric","IsDeleted","削除","boolean","False","False","False","0","0","0",""
"ScorecardMetric","LastModifiedById","最終更新者 ID","reference","False","False","False","18","0","0","User"
"ScorecardMetric","LastModifiedDate","最終更新日","datetime","False","False","False","0","0","0",""
"ScorecardMetric","Name","名前","string","False","False","False","255","0","0",""
"ScorecardMetric","ReportId","Report ID","reference","False","True","False","18","0","0","Report"
"ScorecardMetric","ScorecardId","スコアカード ID","reference","False","False","False","18","0","0","Scorecard"
"ScorecardMetric","SystemModstamp","System Modstamp","datetime","False","False","False","0","0","0",""
"sf_devops__Async_Operation_Result__c","CreatedById","作成者 ID","reference","False","False","False","18","0","0","User"
"sf_devops__Async_Operation_Result__c","CreatedDate","作成日","datetime","False","False","False","0","0","0",""
"sf_devops__Async_Operation_Result__c","Id","カスタムオブジェクト ID","id","False","False","False","18","0","0",""
"sf_devops__Async_Operation_Result__c","IsDeleted","削除","boolean","False","False","False","0","0","0",""
"sf_devops__Async_Operation_Result__c","LastModifiedById","最終更新者 ID","reference","False","False","False","18","0","0","User"
"sf_devops__Async_Operation_Result__c","LastModifiedDate","最終更新日","datetime","False","False","False","0","0","0",""
"sf_devops__Async_Operation_Result__c","Name","非同期操作の結果名","string","False","False","False","80","0","0",""
"sf_devops__Async_Operation_Result__c","OwnerId","所有者 ID","reference","False","False","False","18","0","0","Group;User"
"sf_devops__Async_Operation_Result__c","sf_devops__Dependent_Records__c","連動レコード","textarea","True","True","False","32768","0","0",""
"sf_devops__Async_Operation_Result__c","sf_devops__Error_Details__c","エラーの詳細","textarea","True","True","False","32768","0","0",""
"sf_devops__Async_Operation_Result__c","sf_devops__In_Terminal_State__c","最終状態","boolean","True","False","True","0","0","0",""
"sf_devops__Async_Operation_Result__c","sf_devops__Log_Id__c","ログ ID","string","True","False","False","255","0","0",""
"sf_devops__Async_Operation_Result__c","sf_devops__Message__c","メッセージ","string","True","True","False","255","0","0",""
"sf_devops__Async_Operation_Result__c","sf_devops__Operation__c","操作","string","True","False","False","255","0","0",""
"sf_devops__Async_Operation_Result__c","sf_devops__Remote_Commands__c","リモートコマンド","textarea","True","True","False","32768","0","0",""
"sf_devops__Async_Operation_Result__c","sf_devops__Status__c","状況","picklist","True","False","False","255","0","0",""
"sf_devops__Async_Operation_Result__c","SystemModstamp","System Modstamp","datetime","False","False","False","0","0","0",""
"sf_devops__Back_Sync__c","CreatedById","作成者 ID","reference","False","False","False","18","0","0","User"
"sf_devops__Back_Sync__c","CreatedDate","作成日","datetime","False","False","False","0","0","0",""
"sf_devops__Back_Sync__c","Id","カスタムオブジェクト ID","id","False","False","False","18","0","0",""
"sf_devops__Back_Sync__c","IsDeleted","削除","boolean","False","False","False","0","0","0",""
"sf_devops__Back_Sync__c","LastModifiedById","最終更新者 ID","reference","False","False","False","18","0","0","User"
"sf_devops__Back_Sync__c","LastModifiedDate","最終更新日","datetime","False","False","False","0","0","0",""
"sf_devops__Back_Sync__c","Name","後方同期名","string","False","True","False","80","0","0",""
"sf_devops__Back_Sync__c","OwnerId","所有者 ID","reference","False","False","False","18","0","0","Group;User"
"sf_devops__Back_Sync__c","sf_devops__Deployment_Result__c","リリース結果","reference","True","False","False","18","0","0","sf_devops__Deployment_Result__c"
"sf_devops__Back_Sync__c","sf_devops__Destination_Environment__c","ターゲット環境","reference","True","False","False","18","0","0","sf_devops__Environment__c"
"sf_devops__Back_Sync__c","sf_devops__End_Revision_Counter__c","リビジョンカウンタを終了","double","True","True","False","0","18","0",""
"sf_devops__Back_Sync__c","sf_devops__Operation_Result__c","操作結果","reference","True","True","False","18","0","0","sf_devops__Async_Operation_Result__c"
"sf_devops__Back_Sync__c","sf_devops__Source_Pipeline_Stage__c","ソースパイプラインフェーズ","reference","True","False","False","18","0","0","sf_devops__Pipeline_Stage__c"
"sf_devops__Back_Sync__c","sf_devops__Start_Revision_Counter__c","リビジョンカウンタを開始","double","True","False","False","0","18","0",""
"sf_devops__Back_Sync__c","SystemModstamp","System Modstamp","datetime","False","False","False","0","0","0",""
"sf_devops__Branch__c","CreatedById","作成者 ID","reference","False","False","False","18","0","0","User"
"sf_devops__Branch__c","CreatedDate","作成日","datetime","False","False","False","0","0","0",""
"sf_devops__Branch__c","Id","カスタムオブジェクト ID","id","False","False","False","18","0","0",""
"sf_devops__Branch__c","IsDeleted","削除","boolean","False","False","False","0","0","0",""
"sf_devops__Branch__c","LastModifiedById","最終更新者 ID","reference","False","False","False","18","0","0","User"
"sf_devops__Branch__c","LastModifiedDate","最終更新日","datetime","False","False","False","0","0","0",""
"sf_devops__Branch__c","Name","名前","string","False","False","False","80","0","0",""
"sf_devops__Branch__c","OwnerId","所有者 ID","reference","False","False","False","18","0","0","Group;User"
"sf_devops__Branch__c","sf_devops__Ignore_Rules__c","無視ルール","textarea","True","True","False","32768","0","0",""
"sf_devops__Branch__c","sf_devops__Name__c","名前","string","True","False","False","255","0","0",""
"sf_devops__Branch__c","sf_devops__Parent_Remote_Reference__c","親リモート参照","string","True","False","False","255","0","0",""
"sf_devops__Branch__c","sf_devops__Recompute_Visible_Changes__c","視覚的な変更を再計算","boolean","True","False","False","0","0","0",""
"sf_devops__Branch__c","sf_devops__Remote_Reference__c","リモート参照","string","True","False","False","255","0","0",""
"sf_devops__Branch__c","sf_devops__Remote_Reference_Date__c","リモート参照日","datetime","True","False","False","0","0","0",""
"sf_devops__Branch__c","sf_devops__Repository__c","リポジトリ","reference","True","False","False","18","0","0","sf_devops__Repository__c"
"sf_devops__Branch__c","SystemModstamp","System Modstamp","datetime","False","False","False","0","0","0",""
"sf_devops__Change_Bundle__c","CreatedById","作成者 ID","reference","False","False","False","18","0","0","User"
"sf_devops__Change_Bundle__c","CreatedDate","作成日","datetime","False","False","False","0","0","0",""
"sf_devops__Change_Bundle__c","Id","カスタムオブジェクト ID","id","False","False","False","18","0","0",""
"sf_devops__Change_Bundle__c","IsDeleted","削除","boolean","False","False","False","0","0","0",""
"sf_devops__Change_Bundle__c","LastModifiedById","最終更新者 ID","reference","False","False","False","18","0","0","User"
"sf_devops__Change_Bundle__c","LastModifiedDate","最終更新日","datetime","False","False","False","0","0","0",""
"sf_devops__Change_Bundle__c","Name","変更バンドル名","string","False","False","False","80","0","0",""
"sf_devops__Change_Bundle__c","sf_devops__Project__c","プロジェクト","reference","True","False","False","18","0","0","sf_devops__Project__c"
"sf_devops__Change_Bundle__c","sf_devops__Version_Name__c","バージョン名","string","True","False","False","255","0","0",""
"sf_devops__Change_Bundle__c","SystemModstamp","System Modstamp","datetime","False","False","False","0","0","0",""
"sf_devops__Change_Bundle_Install__c","CreatedById","作成者 ID","reference","False","False","False","18","0","0","User"
"sf_devops__Change_Bundle_Install__c","CreatedDate","作成日","datetime","False","False","False","0","0","0",""
"sf_devops__Change_Bundle_Install__c","Id","カスタムオブジェクト ID","id","False","False","False","18","0","0",""
"sf_devops__Change_Bundle_Install__c","IsDeleted","削除","boolean","False","False","False","0","0","0",""
"sf_devops__Change_Bundle_Install__c","LastModifiedById","最終更新者 ID","reference","False","False","False","18","0","0","User"
"sf_devops__Change_Bundle_Install__c","LastModifiedDate","最終更新日","datetime","False","False","False","0","0","0",""
"sf_devops__Change_Bundle_Install__c","Name","変更バンドルインストール名","string","False","False","False","80","0","0",""
"sf_devops__Change_Bundle_Install__c","sf_devops__Change_Bundle__c","変更バンドル","reference","True","False","False","18","0","0","sf_devops__Change_Bundle__c"
"sf_devops__Change_Bundle_Install__c","sf_devops__Deployment_Result__c","リリース結果","reference","True","True","False","18","0","0","sf_devops__Deployment_Result__c"
"sf_devops__Change_Bundle_Install__c","sf_devops__Environment__c","環境","reference","True","False","False","18","0","0","sf_devops__Environment__c"
"sf_devops__Change_Bundle_Install__c","sf_devops__Merge_Result__c","マージ結果","reference","True","False","False","18","0","0","sf_devops__Merge_Result__c"
"sf_devops__Change_Bundle_Install__c","sf_devops__Status__c","状況","reference","True","True","False","18","0","0","sf_devops__Async_Operation_Result__c"
"sf_devops__Change_Bundle_Install__c","SystemModstamp","System Modstamp","datetime","False","False","False","0","0","0",""
"sf_devops__Change_Submission__c","CreatedById","作成者 ID","reference","False","False","False","18","0","0","User"
"sf_devops__Change_Submission__c","CreatedDate","作成日","datetime","False","False","False","0","0","0",""
"sf_devops__Change_Submission__c","Id","カスタムオブジェクト ID","id","False","False","False","18","0","0",""
"sf_devops__Change_Submission__c","IsDeleted","削除","boolean","False","False","False","0","0","0",""
"sf_devops__Change_Submission__c","LastModifiedById","最終更新者 ID","reference","False","False","False","18","0","0","User"
"sf_devops__Change_Submission__c","LastModifiedDate","最終更新日","datetime","False","False","False","0","0","0",""
"sf_devops__Change_Submission__c","Name","変更申請名","string","False","False","False","80","0","0",""
"sf_devops__Change_Submission__c","sf_devops__Comment__c","コメント","textarea","True","True","False","32768","0","0",""
"sf_devops__Change_Submission__c","sf_devops__Completed__c","Completed","boolean","True","False","True","0","0","0",""
"sf_devops__Change_Submission__c","sf_devops__Creation_Result__c","作成結果","reference","True","True","False","18","0","0","sf_devops__Async_Operation_Result__c"
"sf_devops__Change_Submission__c","sf_devops__Inspection_Result__c","検査結果","reference","True","True","False","18","0","0","sf_devops__Async_Operation_Result__c"
"sf_devops__Change_Submission__c","sf_devops__Remote_Reference__c","リモート参照","string","True","True","False","255","0","0",""
"sf_devops__Change_Submission__c","sf_devops__Repository__c","リポジトリ","reference","True","False","False","18","0","0","sf_devops__Repository__c"
"sf_devops__Change_Submission__c","sf_devops__Submitted_By__c","申請者","reference","True","True","False","18","0","0","User"
"sf_devops__Change_Submission__c","sf_devops__Submitted_By_Name__c","申請者名","string","True","True","False","255","0","0",""
"sf_devops__Change_Submission__c","sf_devops__Submitted_On__c","申請日","datetime","True","False","False","0","0","0",""
"sf_devops__Change_Submission__c","sf_devops__Work_Item__c","作業項目","reference","True","False","False","18","0","0","sf_devops__Work_Item__c"
"sf_devops__Change_Submission__c","SystemModstamp","System Modstamp","datetime","False","False","False","0","0","0",""
"sf_devops__Deploy_Component__c","CreatedById","作成者 ID","reference","False","False","False","18","0","0","User"
"sf_devops__Deploy_Component__c","CreatedDate","作成日","datetime","False","False","False","0","0","0",""
"sf_devops__Deploy_Component__c","Id","カスタムオブジェクト ID","id","False","False","False","18","0","0",""
"sf_devops__Deploy_Component__c","IsDeleted","削除","boolean","False","False","False","0","0","0",""
"sf_devops__Deploy_Component__c","LastModifiedById","最終更新者 ID","reference","False","False","False","18","0","0","User"
"sf_devops__Deploy_Component__c","LastModifiedDate","最終更新日","datetime","False","False","False","0","0","0",""
"sf_devops__Deploy_Component__c","Name","リリースコンポーネント名","string","False","False","False","80","0","0",""
"sf_devops__Deploy_Component__c","sf_devops__Deployment_Result__c","リリース結果","reference","True","False","False","18","0","0","sf_devops__Deployment_Result__c"
"sf_devops__Deploy_Component__c","sf_devops__File_Path__c","ファイルパス","string","True","True","False","255","0","0",""
"sf_devops__Deploy_Component__c","sf_devops__Force_Ignored__c","強制無視","boolean","True","False","False","0","0","0",""
"sf_devops__Deploy_Component__c","sf_devops__Operation__c","操作","string","True","False","False","6","0","0",""
"sf_devops__Deploy_Component__c","sf_devops__Source_Component__c","ソースコンポーネント","string","True","False","False","255","0","0",""
"sf_devops__Deploy_Component__c","SystemModstamp","System Modstamp","datetime","False","False","False","0","0","0",""
"sf_devops__Deployment_Result__c","CreatedById","作成者 ID","reference","False","False","False","18","0","0","User"
"sf_devops__Deployment_Result__c","CreatedDate","作成日","datetime","False","False","False","0","0","0",""
"sf_devops__Deployment_Result__c","Id","カスタムオブジェクト ID","id","False","False","False","18","0","0",""
"sf_devops__Deployment_Result__c","IsDeleted","削除","boolean","False","False","False","0","0","0",""
"sf_devops__Deployment_Result__c","LastModifiedById","最終更新者 ID","reference","False","False","False","18","0","0","User"
"sf_devops__Deployment_Result__c","LastModifiedDate","最終更新日","datetime","False","False","False","0","0","0",""
"sf_devops__Deployment_Result__c","Name","リリース結果名","string","False","False","False","80","0","0",""
"sf_devops__Deployment_Result__c","OwnerId","所有者 ID","reference","False","False","False","18","0","0","Group;User"
"sf_devops__Deployment_Result__c","sf_devops__Check_Deploy__c","リリースの確認","boolean","True","False","False","0","0","0",""
"sf_devops__Deployment_Result__c","sf_devops__Check_Deploy_Date__c","リリースの確認日","datetime","True","True","False","0","0","0",""
"sf_devops__Deployment_Result__c","sf_devops__Check_Deploy_Status__c","リリースの確認状況","reference","True","True","False","18","0","0","sf_devops__Async_Operation_Result__c"
"sf_devops__Deployment_Result__c","sf_devops__Completion_Date__c","完了日","datetime","True","True","False","0","0","0",""
"sf_devops__Deployment_Result__c","sf_devops__Deployment_Id__c","リリース ID","string","True","True","False","255","0","0",""
"sf_devops__Deployment_Result__c","sf_devops__Full_Deploy__c","完全リリース","boolean","True","False","False","0","0","0",""
"sf_devops__Deployment_Result__c","sf_devops__Number_Tests_Completed__c","テスト完了件数","double","True","True","False","0","18","0",""
"sf_devops__Deployment_Result__c","sf_devops__Run_Tests__c","テストを実行","textarea","True","True","False","32768","0","0",""
"sf_devops__Deployment_Result__c","sf_devops__Status__c","状況","reference","True","True","False","18","0","0","sf_devops__Async_Operation_Result__c"
"sf_devops__Deployment_Result__c","sf_devops__Test_Level__c","テストレベル","string","True","True","False","255","0","0",""
"sf_devops__Deployment_Result__c","SystemModstamp","System Modstamp","datetime","False","False","False","0","0","0",""
"sf_devops__Environment__c","CreatedById","作成者 ID","reference","False","False","False","18","0","0","User"
"sf_devops__Environment__c","CreatedDate","作成日","datetime","False","False","False","0","0","0",""
"sf_devops__Environment__c","Id","カスタムオブジェクト ID","id","False","False","False","18","0","0",""
"sf_devops__Environment__c","IsDeleted","削除","boolean","False","False","False","0","0","0",""
"sf_devops__Environment__c","LastModifiedById","最終更新者 ID","reference","False","False","False","18","0","0","User"
"sf_devops__Environment__c","LastModifiedDate","最終更新日","datetime","False","False","False","0","0","0",""
"sf_devops__Environment__c","Name","環境名","string","False","True","False","80","0","0",""
"sf_devops__Environment__c","sf_devops__Can_Track_Changes__c","変更追跡可能","boolean","True","False","False","0","0","0",""
